species,lon,lat
E1B,26.57372,-33.59049
E1B,26.55692,-33.62261
E1B,26.59135,-33.61034
E1B,26.55334,-33.63463
E1B,26.60449,-33.61622
E1B,26.56228,-33.62821
E1B,26.56478,-33.57353
E1B,26.56381,-33.58172
E1B,26.56429,-33.5764
E1B,26.56615,-33.62105
E1B,26.57817,-33.59411
E1B,26.5928,-33.60619
E1B,26.57229,-33.62585
E1B,26.55266,-33.61834
E1B,26.57299,-33.61298
E1B,26.60767,-33.61547
E1B,26.60927,-33.61247
E1B,26.57748,-33.56995
E1B,26.5578,-33.62039
E1B,26.56488,-33.62108
E1B,26.55502,-33.61794
E1B,26.56206,-33.63061
E1B,26.55682,-33.62063
E1B,26.58227,-33.62563
E1B,26.60162,-33.59669
E1B,26.54294,-33.61777
E1B,26.60484,-33.6111
E1B,26.55964,-33.63066
E1B,26.57218,-33.58645
E1B,26.55997,-33.62284
E1B,26.57142,-33.61034
E1B,26.59702,-33.59158
E1B,26.60215,-33.59408
E1B,26.563110000000002,-33.61491
E1B,26.57207,-33.6111
E1B,26.57665,-33.60279
E1B,26.55699,-33.63249
E1B,26.60257,-33.5926
E1B,26.58004,-33.61943
E1B,26.57867,-33.6101
E1B,26.55142,-33.63215
E1B,26.59311,-33.60916
E1B,26.57148,-33.61042
E1B,26.58179,-33.59522
E1B,26.5613,-33.62155
E1B,26.5865,-33.60576
E1B,26.57868,-33.58912
E1B,26.60386,-33.59828
E1B,26.60101,-33.60598
E1B,26.5764,-33.57817
E1B,26.60593,-33.6134
E1B,26.58197,-33.57045
E1B,26.56468,-33.61401
E1B,26.55643,-33.62664
E1B,26.60285,-33.61937
E1B,26.57116,-33.61594
E1B,26.59256,-33.59115
E1B,26.58228,-33.60458
E1B,26.57697,-33.60783
E1B,26.56161,-33.58555
E1B,26.57785,-33.59
E1B,26.57868,-33.6282
E1B,26.56973,-33.59363
E1B,26.59305,-33.61568
E1B,26.55686,-33.6233
E1B,26.60303,-33.617
E1B,26.6072,-33.59943
E1B,26.59707,-33.61904
E1B,26.55665,-33.62266
E1B,26.5802,-33.56776
E1B,26.57304,-33.59315
E1B,26.58722,-33.6061
E1B,26.60436,-33.61715
E1B,26.5647,-33.58104
E1B,26.57154,-33.60863
E1B,26.55732,-33.62423
E1B,26.59958,-33.59765
E1B,26.58526,-33.58215
E1B,26.5476,-33.61968
E1B,26.56592,-33.62119
E1B,26.57066,-33.63162
E1B,26.59519,-33.59335
E1B,26.60451,-33.61634
E1B,26.5734,-33.58486
E1B,26.58552,-33.59693
E1B,26.60766,-33.61412
E1B,26.56701,-33.61295
E1B,26.6063,-33.61229
E1B,26.58057,-33.6018
E1B,26.59469,-33.61055
E1B,26.58171,-33.61877
E1B,26.55986,-33.63066
E1B,26.58089,-33.62048
E1B,26.57339,-33.58475
E1B,26.57328,-33.58479
E1B,26.60619,-33.61659
E1B,26.56269,-33.61411
E1B,26.58129,-33.6226
E1B,26.5756,-33.61377
E1B,26.6036,-33.60274
E1B,26.55832,-33.61524
E1B,26.5685,-33.57741
E1B,26.5918,-33.6115
E1B,26.55715,-33.62383
E1B,26.54845,-33.62002
E1B,26.56583,-33.56963
E1B,26.54471,-33.62119
E1B,26.60256,-33.61682
E1B,26.55617,-33.62789
E1B,26.54601,-33.61793
E1B,26.59635,-33.60126
E1B,26.60256,-33.61679
E1B,26.55576,-33.62307
E1B,26.6021,-33.6144
E1B,26.60541,-33.61153
E1B,26.60371,-33.60247
E1B,26.60284,-33.59376
E1B,26.58037,-33.59481
E1B,26.59364,-33.57149
E1B,26.56578,-33.61609
E1B,26.58998,-33.60578
E1B,26.54274,-33.62337
E1B,26.59039,-33.60578
E1B,26.60753,-33.61192
E1B,26.56258,-33.62053
E1B,26.60172,-33.5941
E1B,26.55611,-33.62595
E1B,26.57195,-33.58533
E1B,26.60397,-33.61263
E1B,26.59799,-33.61658
E1B,26.60229,-33.61462
E1B,26.57412,-33.61018
E1B,26.57941,-33.58902
E1B,26.57766,-33.59377
E1B,26.5658,-33.62694
E1B,26.57386,-33.586
E1B,26.57365,-33.62314
E1B,26.60853,-33.6175
E1B,26.59193,-33.61259
E1B,26.55638,-33.62699
E1B,26.57028,-33.6168
E1B,26.58071,-33.60192
E1B,26.59098,-33.56985
E1B,26.56797,-33.62593
E1B,26.59635,-33.59314
E1B,26.56981,-33.63162
E1B,26.59638,-33.61894
E1B,26.60633,-33.61367
E1B,26.59362,-33.60359
E1B,26.55435,-33.6337
E1B,26.58266,-33.57008
E1B,26.56385,-33.62716
E1B,26.583,-33.57274
E1B,26.58287,-33.58213
E1B,26.60758,-33.60268
E1B,26.60136,-33.59494
E1B,26.59973,-33.58451
E1B,26.60941,-33.6169
E1B,26.60762,-33.61238
E1B,26.5733,-33.61295
E1B,26.57601,-33.61433
E1B,26.5763,-33.62957
E1B,26.54621,-33.62094
E1B,26.60209,-33.59239
E1B,26.58403,-33.62357
E1B,26.60383,-33.61368
E1B,26.57671,-33.62642
E1B,26.57659,-33.56787
E1B,26.54358,-33.61653
E1B,26.58133,-33.62219
E1B,26.59569,-33.60939
E1B,26.55178,-33.63537
E1B,26.58765,-33.60604
E1B,26.59261,-33.60622
E1B,26.54354,-33.62342
E1B,26.60241,-33.61607
E1B,26.56534,-33.62273
E1B,26.60674,-33.61559
E1B,26.56315,-33.63424
E1B,26.56828,-33.62183
E1B,26.57923,-33.56889
E1B,26.60386,-33.61079
E1B,26.57403,-33.60878
E1B,26.58998,-33.60567
E1B,26.58761,-33.60903
E1B,26.55784,-33.63241
E1B,26.55881,-33.63303
E1B,26.60111,-33.59479
E1B,26.60584,-33.61028
E1B,26.55557,-33.63136
E1B,26.60276,-33.6165
E1B,26.55769,-33.61918
E1B,26.59392,-33.59561
E1B,26.60568,-33.61201
E1B,26.57822,-33.57385
E1B,26.57788,-33.62502
E1B,26.55628,-33.62789
E1B,26.58771,-33.61282
E1B,26.58192,-33.61922
E1B,26.60683,-33.61432
E1B,26.56815,-33.61634
E1B,26.5821,-33.57399
E1B,26.55522,-33.63028
E1B,26.56537,-33.63416
E1B,26.5639,-33.5734
E1B,26.5604,-33.6285
E1B,26.5726,-33.62632
E1B,26.56304,-33.61425
E1B,26.55638,-33.63082
E1B,26.57193,-33.62636
E1B,26.55184,-33.61617
E1B,26.58633,-33.61132
E1B,26.55785,-33.63092
E1B,26.55331,-33.63054
E1B,26.57808,-33.60966
E1B,26.56592,-33.63238
E1B,26.57741,-33.59376
E1B,26.60149,-33.59529
E1B,26.55443,-33.63547
E1B,26.58195,-33.56959
E1B,26.54558,-33.621
E1B,26.56873,-33.62043
E1B,26.57788,-33.59444
E1B,26.54382,-33.61683
E1B,26.60116,-33.61866
E1B,26.55351,-33.61986
E1B,26.5812,-33.60471
E1B,26.5587,-33.62182
E1B,26.56637,-33.63912
E1B,26.58047,-33.6231
E1B,26.60236,-33.60399
E1B,26.57205,-33.61104
E1B,26.57234,-33.58537
E1B,26.57802,-33.62592
E1B,26.60459,-33.6165
E1B,26.57785,-33.58849
E1B,26.60551,-33.60783
E1B,26.60357,-33.60916
E1B,26.61029,-33.61424
E1B,26.57017,-33.6225
E1B,26.55909,-33.6287
E1B,26.55827,-33.61727
E1B,26.56458,-33.57168
E1B,26.60651,-33.61091
E1B,26.58188,-33.58143
E1B,26.58527,-33.61611
E1B,26.5662,-33.6211
E1B,26.55548,-33.61827
E1B,26.58375,-33.62286
E1B,26.59989,-33.59701
E1B,26.57195,-33.61109
E1B,26.56417,-33.62725
E1B,26.55875,-33.61556
E1B,26.58098,-33.62041
E1B,26.60741,-33.60082
E1B,26.59938,-33.62073
E1B,26.58893,-33.60832
E1B,26.59813,-33.57548
E1B,26.56161,-33.61712
E1B,26.55754,-33.63048
E1B,26.59231,-33.59942
E1B,26.57844,-33.58765
E1B,26.59728,-33.61778
E1B,26.55504,-33.61904
E1B,26.60832,-33.6168
E1B,26.59723,-33.59519
E1B,26.57477,-33.58241
E1B,26.58291,-33.58869
E1B,26.59234,-33.5722
E1B,26.59015,-33.60578
E1B,26.60493,-33.61574
E1B,26.57398,-33.59148
E1B,26.57244,-33.61964
E1B,26.59276,-33.60628
E1B,26.55778,-33.62812
E1B,26.59781,-33.60913
E1B,26.59944,-33.6107
E1B,26.56851,-33.63707
E1B,26.55535,-33.61478
E1B,26.59535,-33.59334
E1B,26.56359,-33.62966
E1B,26.59086,-33.61171
E1B,26.55342,-33.61591
E1B,26.57429,-33.62303
E1B,26.60142,-33.61828
E1B,26.60885,-33.61438
E1B,26.5727,-33.60858
E1B,26.56363,-33.61525
E1B,26.60717,-33.60147
E1B,26.56364,-33.62963
E1B,26.57694,-33.61221
E1B,26.56173,-33.63482
E1B,26.57723,-33.58819
E1B,26.54419,-33.62361
E1B,26.57727,-33.57251
E1B,26.55505,-33.62228
E1B,26.60496,-33.59999
E1B,26.58039,-33.60034
E1B,26.60691,-33.60645
E1B,26.54771,-33.61948
E1B,26.59294,-33.61509
E1B,26.56607,-33.57317
E1B,26.56265,-33.63007
E1B,26.57066,-33.61437
E1B,26.6035,-33.59539
E1B,26.56914,-33.61818
E1B,26.55287,-33.61963
E1B,26.60779,-33.61442
E1B,26.60151,-33.61848
E1B,26.55551,-33.61653
E1B,26.5822,-33.59451
E1B,26.58334,-33.61
E1B,26.56785,-33.57422
E1B,26.59778,-33.61695
E1B,26.56649,-33.62136
E1B,26.56226,-33.61872
E1B,26.60619,-33.60816
E1B,26.5903,-33.60623
E1B,26.57944,-33.60199
E1B,26.55245,-33.63063
E1B,26.5562,-33.62002
E1B,26.561,-33.61916
E1B,26.56213,-33.63053
E1B,26.57353,-33.59033
E1B,26.5716,-33.62611
E1B,26.55913,-33.632
E1B,26.57631,-33.62425
E1B,26.57457,-33.61666
E1B,26.60805,-33.61171
E1B,26.60724,-33.60235
E1B,26.55747,-33.63082
E1B,26.55014,-33.61735
E1B,26.604,-33.61649
E1B,26.57838,-33.59599
E1B,26.5523,-33.63172
E1B,26.59982,-33.59694
E1B,26.59814,-33.60769
E1B,26.6072,-33.61547
E1B,26.60821,-33.61359
E1B,26.55201,-33.61539
E1B,26.57896,-33.59361
E1B,26.57862,-33.56738
E1B,26.60296,-33.61506
E1B,26.56476,-33.63834
E1B,26.59094,-33.61182
E1B,26.56295,-33.63109
E1B,26.60038,-33.60053
E1B,26.55852,-33.63153
E1B,26.60451,-33.61629
E1B,26.59929,-33.59754
E1B,26.57842,-33.57429
E1B,26.59224,-33.61128
E1B,26.55911,-33.61911
E1B,26.55295,-33.63066
E1B,26.60295,-33.61097
E1B,26.58367,-33.60983
E1B,26.56275,-33.62053
E1B,26.56954,-33.63213
E1B,26.60394,-33.61393
E1B,26.55589,-33.631
E1B,26.54349,-33.62158
E1B,26.58465,-33.60972
E1B,26.59585,-33.6155
E1B,26.58322,-33.61895
E1B,26.60524,-33.60037
