species,lon,lat
E5B,26.53708,-33.59806
E5B,26.55691,-33.5988
E5B,26.55031,-33.58837
E5B,26.50118,-33.59335
E5B,26.54081,-33.631
E5B,26.50792,-33.62201
E5B,26.5134,-33.5921
E5B,26.53807,-33.64246
E5B,26.54978,-33.63427
E5B,26.52642,-33.6354
E5B,26.49583,-33.62346
E5B,26.5587,-33.64103
E5B,26.54867,-33.60427
E5B,26.54,-33.64322
E5B,26.5427,-33.57725
E5B,26.53423,-33.62469
E5B,26.53712,-33.64001
E5B,26.51441,-33.60321
E5B,26.55244,-33.64128
E5B,26.51327,-33.62698
E5B,26.55868,-33.63904
E5B,26.5454,-33.62966
E5B,26.52916,-33.64415
E5B,26.54625,-33.62269
E5B,26.53117,-33.62475
E5B,26.49254,-33.63687
E5B,26.51233,-33.62801
E5B,26.50822,-33.63248
E5B,26.52944,-33.64106
E5B,26.55006,-33.63357
E5B,26.5347,-33.63645
E5B,26.55399,-33.63822
E5B,26.51354,-33.5912
E5B,26.55635,-33.63965
E5B,26.52523,-33.64081
E5B,26.53794,-33.64041
E5B,26.50368,-33.63784
E5B,26.53753,-33.63194
E5B,26.52716,-33.59056
E5B,26.53205,-33.63562
E5B,26.54251,-33.63279
E5B,26.53415,-33.63269
E5B,26.49447,-33.6358
E5B,26.53527,-33.63556
E5B,26.54977,-33.63503
E5B,26.50524,-33.60034
E5B,26.54016,-33.64304
E5B,26.5194,-33.62283
E5B,26.5471,-33.63676
E5B,26.52943,-33.63073
E5B,26.57167,-33.60039
E5B,26.52875,-33.63964
E5B,26.52787,-33.6422
E5B,26.52745,-33.62653
E5B,26.49488,-33.61866
E5B,26.54497,-33.63568
E5B,26.50036,-33.59372
E5B,26.52912,-33.62974
E5B,26.52075,-33.63633
E5B,26.54229,-33.59477
E5B,26.51443,-33.62686
E5B,26.50627,-33.59778
E5B,26.51472,-33.57495
E5B,26.55032,-33.64109
E5B,26.52968,-33.62692
E5B,26.50812,-33.58383
E5B,26.51341,-33.63012
E5B,26.50846,-33.58995
E5B,26.49995,-33.63533
E5B,26.53585,-33.63879
E5B,26.5336,-33.64316
E5B,26.52438,-33.58367
E5B,26.51825,-33.61401
E5B,26.50935,-33.63983
E5B,26.52449,-33.59319
E5B,26.51147,-33.5907
E5B,26.52443,-33.56643
E5B,26.54791,-33.62644
E5B,26.53001,-33.62603
E5B,26.52809,-33.5874
E5B,26.53825,-33.63156
E5B,26.53203,-33.6423
E5B,26.53946,-33.64149
E5B,26.5067,-33.59745
E5B,26.51886,-33.63472
E5B,26.53857,-33.63516
E5B,26.53056,-33.62942
E5B,26.51089,-33.63482
E5B,26.4947,-33.61725
E5B,26.51995,-33.63028
E5B,26.55275,-33.64125
E5B,26.52817,-33.63381
E5B,26.51945,-33.64173
E5B,26.50656,-33.61034
E5B,26.53094,-33.6409
E5B,26.52609,-33.578
E5B,26.54926,-33.63468
E5B,26.52819,-33.64141
E5B,26.55231,-33.64209
E5B,26.53951,-33.63909
E5B,26.53118,-33.62473
E5B,26.5371,-33.63217
E5B,26.53664,-33.63313
E5B,26.5042,-33.63973
E5B,26.52861,-33.62882
E5B,26.51806,-33.63591
E5B,26.53671,-33.63153
E5B,26.54438,-33.63374
E5B,26.51456,-33.63776
E5B,26.51996,-33.61296
E5B,26.53687,-33.64058
E5B,26.51077,-33.60328
E5B,26.54638,-33.63232
E5B,26.52335,-33.62737
E5B,26.52575,-33.636
E5B,26.55021,-33.63416
E5B,26.5301,-33.58168
E5B,26.52986,-33.63789
E5B,26.55268,-33.64226
E5B,26.53985,-33.62995
E5B,26.5276,-33.6274
E5B,26.54941,-33.62682
E5B,26.51381,-33.63685
E5B,26.50686,-33.64087
E5B,26.51983,-33.58452
E5B,26.51693,-33.59621
E5B,26.52811,-33.59475
E5B,26.52052,-33.61246
E5B,26.52968,-33.63975
E5B,26.50785,-33.57949
E5B,26.539,-33.64099
E5B,26.56487,-33.64072
E5B,26.53643,-33.62858
E5B,26.52006,-33.63723
E5B,26.51541,-33.64411
E5B,26.5083,-33.58407
E5B,26.5058,-33.6396
E5B,26.53842,-33.63972
E5B,26.50752,-33.60167
E5B,26.54468,-33.63777
E5B,26.53303,-33.6426
E5B,26.50488,-33.63423
E5B,26.53013,-33.60341
E5B,26.5172,-33.61333
E5B,26.53447,-33.62673
E5B,26.53292,-33.62716
E5B,26.49391,-33.61641
E5B,26.50043,-33.63275
E5B,26.51554,-33.64381
E5B,26.54541,-33.64449
E5B,26.53741,-33.63964
E5B,26.53476,-33.62986
E5B,26.54826,-33.64468
E5B,26.53571,-33.64024
E5B,26.53012,-33.62624
E5B,26.52855,-33.63126
E5B,26.53218,-33.59592
E5B,26.52939,-33.6399
E5B,26.50686,-33.57751
E5B,26.50097,-33.63877
E5B,26.50415,-33.62072
E5B,26.55563,-33.63606
E5B,26.5334,-33.62665
E5B,26.51538,-33.63041
E5B,26.51306,-33.6305
E5B,26.52457,-33.62606
E5B,26.56089,-33.63882
E5B,26.5256,-33.63701
E5B,26.49753,-33.60085
E5B,26.5042,-33.58346
E5B,26.52857,-33.62617
E5B,26.55256,-33.64115
E5B,26.52939,-33.64392
E5B,26.54914,-33.63527
E5B,26.54092,-33.63383
E5B,26.55425,-33.62766
E5B,26.5369,-33.63607
E5B,26.50585,-33.5658
E5B,26.55076,-33.6273
E5B,26.52853,-33.6392
E5B,26.5187,-33.6207
E5B,26.52007,-33.63647
E5B,26.52352,-33.64112
E5B,26.51911,-33.63725
E5B,26.53859,-33.64045
E5B,26.53038,-33.64082
E5B,26.54502,-33.64536
E5B,26.50278,-33.63666
E5B,26.52248,-33.59512
E5B,26.52667,-33.62645
E5B,26.54946,-33.63267
E5B,26.52606,-33.63269
E5B,26.50967,-33.63397
E5B,26.49366,-33.5966
E5B,26.54071,-33.63102
E5B,26.49833,-33.63599
E5B,26.51924,-33.5923
E5B,26.53831,-33.64114
E5B,26.53016,-33.61843
E5B,26.53515,-33.64304
E5B,26.51881,-33.63404
E5B,26.55894,-33.64167
E5B,26.50699,-33.6349
E5B,26.55379,-33.6406
E5B,26.54337,-33.64432
E5B,26.50272,-33.58401
E5B,26.53252,-33.64302
E5B,26.51267,-33.63229
E5B,26.5474,-33.64352
E5B,26.50855,-33.59179
E5B,26.50703,-33.63464
E5B,26.54114,-33.62869
E5B,26.53913,-33.64058
E5B,26.52127,-33.58437
E5B,26.53321,-33.63419
E5B,26.53408,-33.63641
E5B,26.52304,-33.62899
E5B,26.50285,-33.57698
E5B,26.49366,-33.62312
E5B,26.53477,-33.62822
E5B,26.5227,-33.63662
E5B,26.50438,-33.5656
E5B,26.54868,-33.62915
E5B,26.54027,-33.6419
E5B,26.51131,-33.6396
E5B,26.50683,-33.58066
E5B,26.52381,-33.63661
E5B,26.51047,-33.62588
E5B,26.50162,-33.60221
E5B,26.55084,-33.62831
E5B,26.54802,-33.63581
E5B,26.52481,-33.57374
E5B,26.51256,-33.63089
E5B,26.51636,-33.63611
E5B,26.55366,-33.64076
E5B,26.52574,-33.63995
E5B,26.54304,-33.63866
