species,lon,lat
E2B,26.59027,-33.56982
E2B,26.55169,-33.63422
E2B,26.58179,-33.56871
E2B,26.57328,-33.61112
E2B,26.57221,-33.61309
E2B,26.57418,-33.61075
E2B,26.5644,-33.63381
E2B,26.57995,-33.60109
E2B,26.55288,-33.63411
E2B,26.55517,-33.63153
E2B,26.56166,-33.62212
E2B,26.59449,-33.59998
E2B,26.55326,-33.63589
E2B,26.56126,-33.63092
E2B,26.56732,-33.6254
E2B,26.59511,-33.60086
E2B,26.57214,-33.58661
E2B,26.5591,-33.63035
E2B,26.59273,-33.59075
E2B,26.55516,-33.6219
E2B,26.58375,-33.6206
E2B,26.5525,-33.61457
E2B,26.60368,-33.59582
E2B,26.5711,-33.62452
E2B,26.58852,-33.61537
E2B,26.54851,-33.62
E2B,26.56397,-33.63187
E2B,26.58215,-33.61838
E2B,26.57156,-33.61328
E2B,26.59957,-33.58855
E2B,26.56635,-33.62115
E2B,26.56907,-33.62675
E2B,26.5708,-33.61633
E2B,26.55541,-33.6317
E2B,26.55157,-33.63362
E2B,26.57037,-33.61438
E2B,26.60952,-33.6123
E2B,26.60271,-33.61029
E2B,26.59832,-33.61294
E2B,26.60765,-33.60618
E2B,26.56192,-33.63559
E2B,26.56884,-33.6268
E2B,26.56951,-33.61419
E2B,26.56661,-33.64049
E2B,26.56849,-33.61689
E2B,26.57446,-33.61567
E2B,26.59503,-33.61079
E2B,26.57186,-33.61169
E2B,26.58245,-33.62493
E2B,26.56157,-33.62206
E2B,26.55023,-33.61838
E2B,26.56444,-33.6323
E2B,26.56317,-33.63096
E2B,26.58029,-33.60038
E2B,26.55665,-33.6249
E2B,26.58194,-33.60436
E2B,26.57609,-33.59405
E2B,26.57841,-33.62831
E2B,26.58918,-33.60419
E2B,26.59874,-33.60495
E2B,26.59829,-33.61423
E2B,26.55794,-33.6195
E2B,26.58156,-33.59385
E2B,26.60824,-33.60879
E2B,26.56105,-33.62225
E2B,26.56797,-33.63793
E2B,26.55229,-33.61957
E2B,26.5697,-33.63264
E2B,26.6011,-33.6036
E2B,26.58082,-33.61184
E2B,26.56144,-33.61975
E2B,26.58215,-33.59521
E2B,26.58244,-33.60288
E2B,26.55287,-33.61661
E2B,26.58263,-33.62132
E2B,26.56521,-33.6241
E2B,26.57825,-33.60142
E2B,26.60371,-33.60769
E2B,26.60101,-33.59168
E2B,26.5608,-33.63063
E2B,26.56592,-33.61722
E2B,26.58707,-33.60424
E2B,26.59853,-33.61317
E2B,26.57081,-33.61389
E2B,26.60668,-33.60802
E2B,26.56524,-33.63666
E2B,26.55316,-33.61881
E2B,26.57862,-33.60843
E2B,26.55258,-33.63408
E2B,26.56758,-33.63819
E2B,26.58876,-33.60287
E2B,26.58893,-33.60339
E2B,26.60049,-33.59042
E2B,26.57605,-33.61023
E2B,26.56286,-33.63093
E2B,26.55632,-33.6266
E2B,26.56372,-33.63366
E2B,26.58366,-33.60826
E2B,26.56695,-33.61612
E2B,26.55419,-33.61618
E2B,26.56809,-33.61748
E2B,26.60754,-33.61707
E2B,26.59647,-33.61812
E2B,26.56226,-33.62966
E2B,26.54691,-33.61981
E2B,26.57203,-33.62459
E2B,26.60555,-33.6102
E2B,26.55878,-33.62267
E2B,26.59001,-33.59098
E2B,26.55709,-33.63185
E2B,26.60019,-33.58762
E2B,26.57792,-33.60011
E2B,26.56082,-33.62198
E2B,26.56446,-33.63377
E2B,26.58365,-33.6225
E2B,26.57572,-33.61619
E2B,26.59479,-33.60883
E2B,26.60765,-33.61494
E2B,26.60694,-33.60816
E2B,26.56288,-33.63065
E2B,26.54669,-33.61959
E2B,26.54266,-33.62401
E2B,26.59265,-33.58368
E2B,26.60763,-33.60568
E2B,26.5488,-33.61947
E2B,26.57268,-33.626
E2B,26.58298,-33.62698
E2B,26.54718,-33.6158
E2B,26.54521,-33.62379
E2B,26.54854,-33.61915
E2B,26.55591,-33.63104
E2B,26.57582,-33.62546
E2B,26.55482,-33.62108
E2B,26.58617,-33.60578
E2B,26.59272,-33.59168
E2B,26.59514,-33.58208
E2B,26.5659,-33.62132
E2B,26.58953,-33.6097
E2B,26.57476,-33.62455
E2B,26.60774,-33.6163
E2B,26.6088,-33.61265
E2B,26.58952,-33.60566
E2B,26.60082,-33.58742
E2B,26.54677,-33.62071
E2B,26.56574,-33.635980000000004
E2B,26.5775,-33.58795
E2B,26.56978,-33.63203
E2B,26.55512,-33.61838
E2B,26.60862,-33.61432
E2B,26.57141,-33.62571
E2B,26.58219,-33.61289
E2B,26.57196,-33.61158
E2B,26.6018,-33.59173
E2B,26.57267,-33.58589
E2B,26.56267,-33.62875
E2B,26.56073,-33.61954
E2B,26.54461,-33.61459
E2B,26.57234,-33.61312
E2B,26.5495,-33.61936
E2B,26.55005,-33.6148
E2B,26.5582,-33.61934
E2B,26.54534,-33.61974
E2B,26.57982,-33.60057
E2B,26.5929,-33.59089
E2B,26.56379,-33.63059
E2B,26.60812,-33.60989
E2B,26.60423,-33.60864
E2B,26.60698,-33.60803
E2B,26.57036,-33.6155
E2B,26.58562,-33.60662
E2B,26.56687,-33.62803
E2B,26.54777,-33.61952
E2B,26.57965,-33.62011
E2B,26.59799,-33.58189
E2B,26.5691,-33.62717
E2B,26.59635,-33.60178
E2B,26.5644,-33.62071
E2B,26.55361,-33.63638
E2B,26.56682,-33.62117
E2B,26.55584,-33.61775
E2B,26.559,-33.61661
E2B,26.5535,-33.63252
E2B,26.54489,-33.61965
E2B,26.59068,-33.59013
E2B,26.55496,-33.61612
E2B,26.59257,-33.59087
E2B,26.59542,-33.60798
E2B,26.55355,-33.61549
E2B,26.60776,-33.60605
E2B,26.56967,-33.63008
E2B,26.57842,-33.60101
E2B,26.55359,-33.61702
E2B,26.5538,-33.61935
E2B,26.5768,-33.58848
E2B,26.59788,-33.61625
E2B,26.57977,-33.60123
E2B,26.5682,-33.62037
E2B,26.57996,-33.61947
E2B,26.60027,-33.61325
E2B,26.59787,-33.5965
E2B,26.55447,-33.61958
E2B,26.5725,-33.62895
E2B,26.58453,-33.60411
E2B,26.55266,-33.63434
E2B,26.60773,-33.61154
E2B,26.59704,-33.60064
E2B,26.58741,-33.60359
E2B,26.57461,-33.58606
E2B,26.57069,-33.62591
E2B,26.60409,-33.61587
E2B,26.57898,-33.59997
E2B,26.5794,-33.62687
E2B,26.60336,-33.6148
E2B,26.56973,-33.6175
E2B,26.55399,-33.61634
E2B,26.55638,-33.61996
E2B,26.57675,-33.60973
E2B,26.58036,-33.62662
E2B,26.58449,-33.6049
E2B,26.55628,-33.61791
E2B,26.59829,-33.58198
E2B,26.58884,-33.60292
E2B,26.5875,-33.58435
E2B,26.6095,-33.61481
E2B,26.56815,-33.61541
E2B,26.57791,-33.61376
E2B,26.60348,-33.60967
E2B,26.60893,-33.61234
E2B,26.60945,-33.61237
E2B,26.59705,-33.61832
E2B,26.60977,-33.61212
E2B,26.59929,-33.60443
E2B,26.59752,-33.58149
E2B,26.55148,-33.61937
E2B,26.58388,-33.60359
E2B,26.56091,-33.63487
E2B,26.60555,-33.61183
E2B,26.56775,-33.62326
E2B,26.55536,-33.6224
E2B,26.55828,-33.6312
E2B,26.57673,-33.59918
E2B,26.56164,-33.62416
E2B,26.60761,-33.61375
E2B,26.54354,-33.62154
E2B,26.56403,-33.63202
E2B,26.5555,-33.62986
E2B,26.58365,-33.61124
E2B,26.60587,-33.612
E2B,26.56393,-33.63069
E2B,26.58793,-33.60677
E2B,26.5448,-33.61501
E2B,26.56958,-33.6315
E2B,26.57005,-33.63184
E2B,26.56862,-33.61861
E2B,26.55618,-33.62042
E2B,26.58864,-33.61537
E2B,26.5875,-33.60344
E2B,26.5468,-33.62029
E2B,26.59945,-33.60404
E2B,26.56213,-33.62413
E2B,26.56159,-33.6275
E2B,26.58131,-33.57054
E2B,26.60405,-33.615
E2B,26.57417,-33.62556
E2B,26.60252,-33.61036
E2B,26.5655,-33.62122
E2B,26.57281,-33.62624
E2B,26.56126,-33.62187
E2B,26.57393,-33.6253
E2B,26.5871,-33.61043
E2B,26.56503,-33.63759
E2B,26.57764,-33.59459
E2B,26.56913,-33.61765
E2B,26.5932,-33.60552
E2B,26.56221,-33.63032
E2B,26.6,-33.58746
E2B,26.56948,-33.61947
E2B,26.6078,-33.61718
E2B,26.56908,-33.61472
E2B,26.55573,-33.63134
E2B,26.5641,-33.61987
E2B,26.58399,-33.60438
E2B,26.56666,-33.63953
E2B,26.60797,-33.60942
E2B,26.55592,-33.61673
E2B,26.57265,-33.61642
E2B,26.60413,-33.61641
E2B,26.55316,-33.62001
E2B,26.5746,-33.62659
E2B,26.58044,-33.60656
E2B,26.58394,-33.62193
E2B,26.60646,-33.61173
E2B,26.5751,-33.6231
E2B,26.59729,-33.60683
E2B,26.55658,-33.61868
E2B,26.58554,-33.58796
E2B,26.57219,-33.63096
E2B,26.56803,-33.62138
E2B,26.58579,-33.60625
E2B,26.60849,-33.61205
E2B,26.57113,-33.62485
E2B,26.58167,-33.61686
E2B,26.59598,-33.60995
E2B,26.5833,-33.60448
E2B,26.55374,-33.61468
E2B,26.57433,-33.62456
E2B,26.57244,-33.62885
E2B,26.5622,-33.63284
E2B,26.5983,-33.58788
E2B,26.57112,-33.6259
E2B,26.60434,-33.59582
E2B,26.5899,-33.60942
E2B,26.55622,-33.61784
E2B,26.55196,-33.63514
E2B,26.60441,-33.59702
E2B,26.55775,-33.63188
E2B,26.55311,-33.61516
E2B,26.57213,-33.62498
E2B,26.55854,-33.63138
E2B,26.5806,-33.62691
E2B,26.55184,-33.63521
E2B,26.55482,-33.62118
E2B,26.601680000000002,-33.59224
E2B,26.57258,-33.61236
E2B,26.59325,-33.6055
E2B,26.57661,-33.58844
E2B,26.56815,-33.62028
E2B,26.57373,-33.6292
E2B,26.60065,-33.58977
E2B,26.57347,-33.6296
E2B,26.56491,-33.62349
E2B,26.56273,-33.62206
E2B,26.54542,-33.6157
E2B,26.54498,-33.62158
E2B,26.60134,-33.5921
E2B,26.56233,-33.62212
E2B,26.55606,-33.62997
E2B,26.55544,-33.61898
E2B,26.58995,-33.61503
E2B,26.58204,-33.5947
E2B,26.54337,-33.62345
E2B,26.55429,-33.62953
E2B,26.58996,-33.61527
E2B,26.56695,-33.63977
E2B,26.60562,-33.61207
E2B,26.54566,-33.62046
E2B,26.565550000000002,-33.62346
E2B,26.58292,-33.62699
E2B,26.56684,-33.62455
E2B,26.5895,-33.60948
E2B,26.59517,-33.58216
E2B,26.59591,-33.60616
E2B,26.60057,-33.59185
E2B,26.59439,-33.61017
E2B,26.58036,-33.61342
E2B,26.55015,-33.61914
E2B,26.55254,-33.62018
E2B,26.60435,-33.61525
E2B,26.56039,-33.61859
E2B,26.56728,-33.64042
E2B,26.60045,-33.59156
E2B,26.60897,-33.61246
E2B,26.60747,-33.61419
E2B,26.60349,-33.61503
E2B,26.55293,-33.63226
E2B,26.57526,-33.59154
E2B,26.5845,-33.61259
E2B,26.60323,-33.61032
E2B,26.57215,-33.61267
E2B,26.59948,-33.59138
E2B,26.59544,-33.60792
E2B,26.55226,-33.6351
E2B,26.583,-33.60447
E2B,26.57201,-33.61071
E2B,26.58932,-33.60242
E2B,26.54497,-33.62
E2B,26.58003,-33.60303
E2B,26.6049,-33.61195
E2B,26.55837,-33.61947
E2B,26.59161,-33.58604
E2B,26.59999,-33.61371
E2B,26.57019,-33.62737
E2B,26.59835,-33.61932
E2B,26.56984,-33.63176
E2B,26.58696,-33.60382
E2B,26.57586,-33.62224
E2B,26.59067,-33.61062
E2B,26.58591,-33.60979
E2B,26.56009,-33.61987
E2B,26.58197,-33.62557
E2B,26.59166,-33.58577
E2B,26.58753,-33.60592
E2B,26.56917,-33.61883
E2B,26.56855,-33.61753
E2B,26.57063,-33.63198
E2B,26.59564,-33.60833
E2B,26.60512,-33.59738
E2B,26.5563,-33.61761
E2B,26.57547,-33.62234
E2B,26.56617,-33.64
E2B,26.57173,-33.63039
E2B,26.60349,-33.60811
E2B,26.55943,-33.61946
E2B,26.59076,-33.6053
E2B,26.54257,-33.6238
E2B,26.56634,-33.62115
E2B,26.57953,-33.62665
E2B,26.57001,-33.61395
E2B,26.55609,-33.62059
E2B,26.57485,-33.61151
E2B,26.55524,-33.61915
E2B,26.60225,-33.59519
E2B,26.55647,-33.6208
E2B,26.59995,-33.59167
E2B,26.5627,-33.62874
E2B,26.59579,-33.61118
E2B,26.57361,-33.62998
E2B,26.58284,-33.62468
E2B,26.58727,-33.60344
E2B,26.59509,-33.60021
