species,lon,lat
E4A,26.57792,-33.5882
E4A,26.57768,-33.6258
E4A,26.57904,-33.58838
E4A,26.57309,-33.62953
E4A,26.51204,-33.57526
E4A,26.56223,-33.58471
E4A,26.51965,-33.62387
E4A,26.57471,-33.60195
E4A,26.521,-33.58457
E4A,26.50467,-33.62282
E4A,26.56386,-33.59254
E4A,26.55185,-33.58129
E4A,26.49495,-33.57344
E4A,26.50537,-33.57669
E4A,26.52422,-33.60085
E4A,26.51913,-33.62482
E4A,26.50852,-33.6052
E4A,26.50644,-33.58237
E4A,26.52109,-33.6076
E4A,26.52592,-33.62736
E4A,26.52887,-33.58242
E4A,26.51813,-33.57265
E4A,26.58269,-33.60897
E4A,26.52825,-33.63114
E4A,26.53569,-33.61584
E4A,26.49622,-33.57325
E4A,26.52859,-33.63502
E4A,26.56515,-33.58764
E4A,26.52614,-33.58771
E4A,26.57506,-33.60398
E4A,26.51118,-33.59716
E4A,26.51926,-33.62111
E4A,26.500610000000002,-33.57246
E4A,26.58794,-33.60267
E4A,26.59879,-33.60247
E4A,26.50413,-33.56891
E4A,26.51153,-33.59373
E4A,26.52411,-33.63708
E4A,26.56769,-33.58021
E4A,26.53238,-33.60047
E4A,26.52695,-33.60093
E4A,26.53469,-33.58063
E4A,26.54011,-33.60973
E4A,26.52113,-33.58236
E4A,26.52264,-33.60521
E4A,26.50478,-33.6038
E4A,26.51735,-33.61352
E4A,26.50929,-33.60607
E4A,26.5242,-33.61241
E4A,26.51652,-33.61315
E4A,26.5332,-33.60809
E4A,26.50924,-33.58649
E4A,26.54711,-33.59251
E4A,26.52981,-33.59287
E4A,26.54672,-33.62708
E4A,26.50638,-33.5762
E4A,26.50869,-33.60444
E4A,26.52555,-33.59716
E4A,26.53032,-33.58566
E4A,26.50559,-33.56757
E4A,26.5912,-33.59699
E4A,26.51298,-33.62963
E4A,26.52081,-33.63972
E4A,26.50564,-33.61079
E4A,26.50987,-33.5877
E4A,26.51126,-33.59265
E4A,26.54667,-33.62918
E4A,26.53582,-33.59805
