species,lon,lat
E5A,26.54273,-33.61756
E5A,26.55222,-33.61604
E5A,26.49541,-33.62439
E5A,26.4938,-33.6205
E5A,26.50222,-33.61297
E5A,26.55174,-33.61579
E5A,26.53857,-33.56038
E5A,26.50361,-33.568600000000004
E5A,26.49985,-33.59144
E5A,26.49885,-33.59587
E5A,26.51906,-33.63082
E5A,26.52239,-33.62822
E5A,26.51869,-33.62079
E5A,26.5186,-33.62091
E5A,26.50525,-33.63947
E5A,26.502,-33.57655
E5A,26.52965,-33.60984
E5A,26.53055,-33.61799
E5A,26.5267,-33.63548
E5A,26.51572,-33.6432
E5A,26.54312,-33.64464
E5A,26.50481,-33.6409
E5A,26.53792,-33.63161
E5A,26.51821,-33.60537
E5A,26.52767,-33.61137
E5A,26.53325,-33.64312
E5A,26.52521,-33.61235
E5A,26.51653,-33.60415
E5A,26.52555,-33.6401
E5A,26.51892,-33.61966
E5A,26.53759,-33.62919
E5A,26.53014,-33.62816
E5A,26.54607,-33.63066
E5A,26.50961,-33.58325
E5A,26.51695,-33.61308
E5A,26.53654,-33.63259
E5A,26.53533,-33.63209
E5A,26.50572,-33.57254
E5A,26.52686,-33.63249
E5A,26.55092,-33.63945
E5A,26.51775,-33.58631
E5A,26.54675,-33.63082
E5A,26.52934,-33.62856
E5A,26.51725,-33.62681
E5A,26.51678,-33.63436
E5A,26.53184,-33.62661
E5A,26.52901,-33.62765
E5A,26.51429,-33.63405
E5A,26.54712,-33.62208
E5A,26.52076,-33.61682
E5A,26.51263,-33.63218
E5A,26.50357,-33.57136
E5A,26.52532,-33.63795
E5A,26.52069,-33.6127
E5A,26.50831,-33.59493
E5A,26.51813,-33.6341
E5A,26.52133,-33.62838
E5A,26.52539,-33.6107
E5A,26.51341,-33.64046
E5A,26.51348,-33.61723
E5A,26.52217,-33.63518
E5A,26.52418,-33.58345
E5A,26.51586,-33.63349
E5A,26.505490000000002,-33.58794
E5A,26.54233,-33.63079
E5A,26.52983,-33.634
E5A,26.52639,-33.63007
E5A,26.52643,-33.64041
E5A,26.53502,-33.64532
E5A,26.55994,-33.6392
E5A,26.51665,-33.63182
E5A,26.51951,-33.61006
E5A,26.51968,-33.61241
E5A,26.51679,-33.63437
E5A,26.54622,-33.62788
E5A,26.52744,-33.62919
E5A,26.52279,-33.6333
E5A,26.51636,-33.58494
E5A,26.51613,-33.61148
E5A,26.51189,-33.6277
E5A,26.51804,-33.63269
E5A,26.51456,-33.5888
E5A,26.51641,-33.61159
E5A,26.52324,-33.62609
E5A,26.52514,-33.62555
E5A,26.53312,-33.62939
E5A,26.5377,-33.62979
E5A,26.55442,-33.63796
E5A,26.52866,-33.62975
E5A,26.52379,-33.62509
E5A,26.53283,-33.62919
E5A,26.54857,-33.63177
E5A,26.53351,-33.62572
E5A,26.52045,-33.58548
E5A,26.53027,-33.62868
E5A,26.50657,-33.57822
E5A,26.50945,-33.5929
E5A,26.55017,-33.63776
E5A,26.52677,-33.63489
E5A,26.5067,-33.58747
E5A,26.52752,-33.63081
E5A,26.51641,-33.63374
E5A,26.51603,-33.64157
E5A,26.54832,-33.62107
E5A,26.52275,-33.62906
E5A,26.52084,-33.63506
E5A,26.55384,-33.63724
E5A,26.53155,-33.62442
E5A,26.50452,-33.57479
E5A,26.52851,-33.62707
E5A,26.5204,-33.63435
E5A,26.51985,-33.61487
E5A,26.52249,-33.61513
E5A,26.52132,-33.61122
E5A,26.55846,-33.63833
E5A,26.52272,-33.61365
E5A,26.55232,-33.6442
E5A,26.52444,-33.61145
E5A,26.51188,-33.62744
E5A,26.51536,-33.60777
E5A,26.52133,-33.60916
E5A,26.51859,-33.59887
E5A,26.5078,-33.59649
E5A,26.52982,-33.62603
E5A,26.5277,-33.62597
E5A,26.50493,-33.63873
E5A,26.50468,-33.63774
E5A,26.51782,-33.60927
E5A,26.52102,-33.63196
E5A,26.52356,-33.63669
E5A,26.53662,-33.62969
E5A,26.5204,-33.62994
E5A,26.50539,-33.63962
E5A,26.51809,-33.58496
E5A,26.51421,-33.63296
E5A,26.52442,-33.63291
E5A,26.52886,-33.62833
E5A,26.54325,-33.63217
E5A,26.52037,-33.63965
E5A,26.53131,-33.62475
E5A,26.53806,-33.63148
E5A,26.53033,-33.62555
E5A,26.52063,-33.62724
E5A,26.53888,-33.63142
E5A,26.52395,-33.60948
E5A,26.52356,-33.57993
E5A,26.51563,-33.61863
E5A,26.52008,-33.59647
E5A,26.52825,-33.63156
E5A,26.51533,-33.58157
E5A,26.51071,-33.57939
E5A,26.51243,-33.61747
E5A,26.50786,-33.59784
E5A,26.50986,-33.58917
E5A,26.50754,-33.58667
E5A,26.52497,-33.64384
E5A,26.51804,-33.63248
E5A,26.54912,-33.63724
E5A,26.55043,-33.64093
E5A,26.52526,-33.62565
E5A,26.50308,-33.63662
E5A,26.52086,-33.61132
E5A,26.4927,-33.63731
E5A,26.49229,-33.63728
E5A,26.49484,-33.63539
E5A,26.49344,-33.63722
